Date,OFR FSI,Credit,Equity valuation,Safe assets,Funding,Volatility,United States,Other advanced economies,Emerging markets
1/25/2017,-2.206,-0.437,-0.461,-0.358,0.037,-0.987,-0.782,-1.243,-0.181
1/26/2017,-2.255,-0.435,-0.487,-0.38,0.04,-0.993,-0.779,-1.296,-0.18
1/27/2017,-2.254,-0.436,-0.476,-0.377,0.029,-0.994,-0.774,-1.303,-0.177
1/30/2017,-2.03,-0.428,-0.426,-0.353,0.045,-0.868,-0.699,-1.16,-0.171
1/31/2017,-1.946,-0.405,-0.379,-0.332,0.018,-0.848,-0.713,-1.071,-0.162
2/1/2017,-2.05,-0.419,-0.411,-0.349,0.041,-0.912,-0.723,-1.156,-0.171
2/2/2017,-2.03,-0.424,-0.385,-0.329,0.052,-0.944,-0.735,-1.114,-0.181
2/3/2017,-2.162,-0.44,-0.416,-0.319,0.043,-1.03,-0.8,-1.169,-0.193
2/6/2017,-2.027,-0.424,-0.393,-0.278,0.056,-0.988,-0.739,-1.103,-0.185
2/7/2017,-1.982,-0.417,-0.386,-0.279,0.058,-0.958,-0.73,-1.077,-0.175
2/8/2017,-2.012,-0.404,-0.4,-0.245,0.032,-0.995,-0.727,-1.1,-0.185
2/9/2017,-2.172,-0.422,-0.42,-0.282,0.026,-1.074,-0.778,-1.188,-0.206
2/10/2017,-2.236,-0.433,-0.465,-0.283,0.013,-1.068,-0.787,-1.232,-0.217
2/13/2017,-2.374,-0.448,-0.5,-0.3,-0.004,-1.122,-0.812,-1.333,-0.229
2/14/2017,-2.448,-0.469,-0.483,-0.318,0.017,-1.195,-0.865,-1.352,-0.231
2/15/2017,-2.499,-0.48,-0.521,-0.321,0.013,-1.19,-0.857,-1.402,-0.24
2/16/2017,-2.41,-0.461,-0.504,-0.296,0.061,-1.21,-0.82,-1.356,-0.234
2/17/2017,-2.399,-0.452,-0.49,-0.27,0.049,-1.236,-0.813,-1.355,-0.231
2/21/2017,-2.425,-0.457,-0.531,-0.281,0.072,-1.228,-0.806,-1.375,-0.244
2/22/2017,-2.418,-0.462,-0.529,-0.268,0.031,-1.19,-0.806,-1.362,-0.25
2/23/2017,-2.367,-0.46,-0.523,-0.236,0.033,-1.181,-0.808,-1.315,-0.244
2/24/2017,-2.298,-0.441,-0.495,-0.204,0.043,-1.201,-0.789,-1.281,-0.228
2/27/2017,-2.309,-0.466,-0.472,-0.227,0.031,-1.175,-0.826,-1.242,-0.241
2/28/2017,-2.373,-0.455,-0.455,-0.237,-0.051,-1.175,-0.888,-1.249,-0.236
3/1/2017,-2.578,-0.495,-0.538,-0.274,-0.047,-1.224,-0.95,-1.377,-0.251
3/2/2017,-2.658,-0.508,-0.531,-0.298,-0.079,-1.242,-0.988,-1.421,-0.249
3/3/2017,-2.758,-0.493,-0.514,-0.306,-0.118,-1.327,-1.089,-1.429,-0.24
3/6/2017,-2.822,-0.489,-0.491,-0.307,-0.129,-1.406,-1.108,-1.467,-0.247
3/7/2017,-2.868,-0.48,-0.475,-0.308,-0.156,-1.449,-1.11,-1.507,-0.251
3/8/2017,-2.75,-0.468,-0.461,-0.333,-0.138,-1.35,-1.056,-1.468,-0.226
3/9/2017,-2.71,-0.454,-0.452,-0.367,-0.142,-1.295,-1.025,-1.48,-0.205
3/10/2017,-2.788,-0.456,-0.486,-0.375,-0.169,-1.302,-1.068,-1.515,-0.205
3/13/2017,-2.825,-0.453,-0.504,-0.382,-0.151,-1.335,-1.094,-1.508,-0.223
3/14/2017,-2.764,-0.427,-0.486,-0.367,-0.167,-1.317,-1.048,-1.498,-0.218
3/15/2017,-2.724,-0.406,-0.514,-0.317,-0.124,-1.363,-1.053,-1.465,-0.206
3/16/2017,-3.058,-0.454,-0.536,-0.333,-0.122,-1.613,-1.146,-1.672,-0.24
3/17/2017,-3.014,-0.451,-0.532,-0.312,-0.112,-1.607,-1.117,-1.656,-0.241
3/20/2017,-2.749,-0.443,-0.36,-0.299,-0.1,-1.547,-1.082,-1.426,-0.241
3/21/2017,-2.762,-0.44,-0.475,-0.282,-0.103,-1.462,-1.002,-1.523,-0.237
3/22/2017,-2.535,-0.407,-0.431,-0.259,-0.112,-1.326,-0.965,-1.345,-0.225
3/23/2017,-2.511,-0.42,-0.445,-0.263,-0.079,-1.304,-0.954,-1.323,-0.234
3/24/2017,-2.601,-0.422,-0.451,-0.262,-0.117,-1.349,-0.981,-1.386,-0.234
3/27/2017,-2.538,-0.421,-0.416,-0.243,-0.159,-1.299,-1.018,-1.286,-0.234
3/28/2017,-2.726,-0.443,-0.461,-0.252,-0.171,-1.399,-1.106,-1.377,-0.243
3/29/2017,-2.762,-0.451,-0.468,-0.229,-0.164,-1.45,-1.114,-1.418,-0.23
3/30/2017,-2.776,-0.468,-0.468,-0.25,-0.157,-1.433,-1.11,-1.428,-0.238
3/31/2017,-2.497,-0.441,-0.307,-0.231,-0.135,-1.383,-1.016,-1.311,-0.17
4/3/2017,-2.499,-0.434,-0.303,-0.194,-0.141,-1.427,-1.007,-1.319,-0.173
4/4/2017,-2.452,-0.437,-0.28,-0.194,-0.146,-1.395,-1.035,-1.246,-0.171
4/5/2017,-2.423,-0.436,-0.283,-0.189,-0.168,-1.347,-1.02,-1.227,-0.176
4/6/2017,-2.34,-0.434,-0.264,-0.193,-0.176,-1.273,-1.02,-1.15,-0.17
4/7/2017,-2.387,-0.452,-0.268,-0.193,-0.179,-1.295,-1.04,-1.142,-0.205
4/10/2017,-2.311,-0.442,-0.276,-0.184,-0.194,-1.215,-0.997,-1.114,-0.2
4/11/2017,-2.135,-0.424,-0.262,-0.144,-0.176,-1.129,-0.932,-1.012,-0.191
4/12/2017,-1.99,-0.418,-0.244,-0.117,-0.175,-1.036,-0.855,-0.944,-0.191
4/13/2017,-1.878,-0.401,-0.207,-0.118,-0.149,-1.003,-0.807,-0.882,-0.189
4/17/2017,-1.953,-0.411,-0.22,-0.12,-0.147,-1.055,-0.88,-0.882,-0.191
4/18/2017,-1.882,-0.389,-0.189,-0.093,-0.16,-1.051,-0.876,-0.834,-0.172
4/19/2017,-1.934,-0.409,-0.181,-0.12,-0.166,-1.058,-0.863,-0.913,-0.158
4/20/2017,-1.974,-0.417,-0.205,-0.139,-0.162,-1.051,-0.899,-0.906,-0.169
4/21/2017,-1.919,-0.422,-0.215,-0.137,-0.123,-1.022,-0.834,-0.916,-0.169
4/24/2017,-2.758,-0.467,-0.307,-0.181,-0.164,-1.639,-1.137,-1.434,-0.187
4/25/2017,-2.917,-0.49,-0.349,-0.231,-0.189,-1.658,-1.191,-1.521,-0.205
4/26/2017,-2.917,-0.491,-0.366,-0.214,-0.196,-1.65,-1.188,-1.529,-0.2
4/27/2017,-2.965,-0.497,-0.356,-0.204,-0.196,-1.712,-1.232,-1.539,-0.194
4/28/2017,-2.925,-0.496,-0.341,-0.208,-0.183,-1.697,-1.203,-1.52,-0.202
5/1/2017,-3.001,-0.504,-0.354,-0.225,-0.207,-1.711,-1.24,-1.551,-0.21
5/2/2017,-3.013,-0.509,-0.383,-0.221,-0.214,-1.686,-1.241,-1.566,-0.206
5/3/2017,-3.109,-0.524,-0.374,-0.244,-0.253,-1.714,-1.288,-1.606,-0.215
5/4/2017,-3.113,-0.531,-0.381,-0.267,-0.249,-1.685,-1.291,-1.627,-0.195
5/5/2017,-3.145,-0.53,-0.401,-0.276,-0.255,-1.683,-1.313,-1.645,-0.187
5/8/2017,-3.427,-0.545,-0.436,-0.29,-0.28,-1.876,-1.406,-1.821,-0.2
5/9/2017,-3.464,-0.558,-0.438,-0.303,-0.296,-1.869,-1.418,-1.841,-0.205
5/10/2017,-3.498,-0.567,-0.448,-0.31,-0.323,-1.85,-1.425,-1.869,-0.204
5/11/2017,-3.47,-0.568,-0.442,-0.297,-0.311,-1.852,-1.389,-1.875,-0.206
5/12/2017,-3.458,-0.55,-0.438,-0.269,-0.315,-1.886,-1.376,-1.887,-0.195
5/15/2017,-3.546,-0.572,-0.454,-0.286,-0.341,-1.893,-1.41,-1.936,-0.2
5/16/2017,-3.556,-0.574,-0.457,-0.279,-0.353,-1.893,-1.415,-1.938,-0.203
5/17/2017,-2.998,-0.535,-0.374,-0.204,-0.348,-1.537,-1.112,-1.711,-0.175
5/18/2017,-2.85,-0.509,-0.332,-0.21,-0.368,-1.431,-1.176,-1.524,-0.15
5/19/2017,-3.1,-0.528,-0.364,-0.215,-0.35,-1.643,-1.29,-1.648,-0.162
5/22/2017,-3.246,-0.539,-0.391,-0.225,-0.339,-1.752,-1.36,-1.712,-0.174
5/23/2017,-3.34,-0.556,-0.39,-0.24,-0.355,-1.799,-1.394,-1.761,-0.185
5/24/2017,-3.406,-0.549,-0.404,-0.225,-0.364,-1.864,-1.429,-1.797,-0.18
5/25/2017,-3.419,-0.55,-0.423,-0.223,-0.368,-1.855,-1.446,-1.801,-0.172
5/26/2017,-3.398,-0.551,-0.409,-0.199,-0.364,-1.875,-1.44,-1.785,-0.173
5/30/2017,-3.302,-0.544,-0.39,-0.176,-0.378,-1.814,-1.409,-1.732,-0.161
5/31/2017,-3.267,-0.532,-0.375,-0.176,-0.389,-1.795,-1.402,-1.718,-0.147
6/1/2017,-3.371,-0.539,-0.413,-0.185,-0.384,-1.85,-1.439,-1.773,-0.159
6/2/2017,-3.382,-0.541,-0.451,-0.15,-0.402,-1.838,-1.454,-1.775,-0.153
6/5/2017,-3.461,-0.554,-0.445,-0.156,-0.404,-1.902,-1.476,-1.806,-0.179
6/6/2017,-3.335,-0.544,-0.406,-0.12,-0.404,-1.861,-1.444,-1.719,-0.172
6/7/2017,-3.315,-0.548,-0.406,-0.137,-0.422,-1.802,-1.445,-1.707,-0.163
6/8/2017,-3.398,-0.554,-0.398,-0.141,-0.417,-1.888,-1.468,-1.766,-0.164
6/9/2017,-3.519,-0.558,-0.408,-0.15,-0.414,-1.989,-1.476,-1.869,-0.174
6/12/2017,-3.471,-0.565,-0.369,-0.143,-0.428,-1.966,-1.481,-1.824,-0.166
6/13/2017,-3.578,-0.569,-0.381,-0.148,-0.424,-2.056,-1.532,-1.882,-0.164
6/14/2017,-3.495,-0.564,-0.374,-0.115,-0.438,-2.004,-1.495,-1.84,-0.16
6/15/2017,-3.476,-0.578,-0.348,-0.154,-0.433,-1.963,-1.471,-1.851,-0.154
6/16/2017,-3.533,-0.57,-0.361,-0.15,-0.406,-2.046,-1.47,-1.915,-0.148
6/19/2017,-3.657,-0.589,-0.415,-0.167,-0.403,-2.083,-1.515,-1.977,-0.165
6/20/2017,-3.539,-0.572,-0.388,-0.152,-0.389,-2.038,-1.465,-1.921,-0.153
6/21/2017,-3.452,-0.565,-0.371,-0.151,-0.383,-1.982,-1.436,-1.87,-0.146
6/22/2017,-3.425,-0.554,-0.366,-0.141,-0.367,-1.997,-1.411,-1.872,-0.142
6/23/2017,-3.476,-0.557,-0.368,-0.138,-0.365,-2.048,-1.43,-1.902,-0.144
6/26/2017,-3.567,-0.582,-0.38,-0.146,-0.349,-2.11,-1.446,-1.953,-0.168
6/27/2017,-3.512,-0.595,-0.347,-0.201,-0.386,-1.983,-1.439,-1.902,-0.171
6/28/2017,-3.466,-0.587,-0.352,-0.206,-0.366,-1.955,-1.474,-1.83,-0.162
6/29/2017,-3.334,-0.608,-0.312,-0.233,-0.383,-1.798,-1.408,-1.757,-0.169
6/30/2017,-3.266,-0.598,-0.26,-0.247,-0.373,-1.788,-1.379,-1.722,-0.165
7/3/2017,-3.412,-0.613,-0.29,-0.275,-0.383,-1.851,-1.397,-1.847,-0.168
7/5/2017,-3.349,-0.608,-0.284,-0.26,-0.381,-1.816,-1.376,-1.826,-0.147
7/6/2017,-3.223,-0.619,-0.234,-0.292,-0.373,-1.705,-1.299,-1.781,-0.143
7/7/2017,-3.315,-0.601,-0.239,-0.31,-0.377,-1.788,-1.369,-1.801,-0.145
7/10/2017,-3.426,-0.601,-0.262,-0.3,-0.378,-1.885,-1.38,-1.892,-0.154
7/11/2017,-3.476,-0.611,-0.258,-0.298,-0.394,-1.915,-1.386,-1.934,-0.156
7/12/2017,-3.549,-0.609,-0.315,-0.28,-0.389,-1.956,-1.416,-1.959,-0.174
7/13/2017,-3.644,-0.623,-0.329,-0.292,-0.39,-2.01,-1.46,-2.002,-0.182
7/14/2017,-3.756,-0.634,-0.347,-0.276,-0.398,-2.101,-1.512,-2.054,-0.19
7/17/2017,-3.744,-0.641,-0.345,-0.266,-0.394,-2.098,-1.503,-2.048,-0.193
7/18/2017,-3.605,-0.64,-0.314,-0.24,-0.408,-2.003,-1.483,-1.934,-0.188
7/19/2017,-3.693,-0.651,-0.348,-0.234,-0.424,-2.036,-1.527,-1.971,-0.195
7/20/2017,-3.739,-0.655,-0.344,-0.23,-0.422,-2.088,-1.546,-1.995,-0.198
7/21/2017,-3.655,-0.651,-0.32,-0.206,-0.428,-2.05,-1.546,-1.911,-0.198
7/24/2017,-3.628,-0.656,-0.303,-0.206,-0.442,-2.021,-1.555,-1.874,-0.199
7/25/2017,-3.694,-0.678,-0.319,-0.248,-0.432,-2.017,-1.555,-1.942,-0.197
7/26/2017,-3.715,-0.672,-0.341,-0.224,-0.419,-2.059,-1.538,-1.989,-0.188
7/27/2017,-3.682,-0.682,-0.343,-0.223,-0.408,-2.026,-1.508,-1.971,-0.203
7/28/2017,-3.528,-0.674,-0.303,-0.212,-0.406,-1.933,-1.48,-1.858,-0.19
7/31/2017,-3.512,-0.677,-0.302,-0.209,-0.396,-1.928,-1.468,-1.841,-0.203
8/1/2017,-3.523,-0.676,-0.323,-0.187,-0.402,-1.935,-1.47,-1.855,-0.198
8/2/2017,-3.563,-0.686,-0.324,-0.197,-0.401,-1.955,-1.47,-1.881,-0.212
8/3/2017,-3.488,-0.679,-0.305,-0.166,-0.397,-1.941,-1.438,-1.848,-0.202
8/4/2017,-3.611,-0.684,-0.322,-0.182,-0.391,-2.032,-1.471,-1.92,-0.22
8/7/2017,-3.649,-0.683,-0.335,-0.179,-0.383,-2.069,-1.479,-1.943,-0.227
8/8/2017,-3.622,-0.688,-0.329,-0.172,-0.376,-2.057,-1.44,-1.937,-0.245
8/9/2017,-3.309,-0.648,-0.285,-0.148,-0.378,-1.85,-1.377,-1.709,-0.223
8/10/2017,-2.871,-0.618,-0.216,-0.117,-0.38,-1.54,-1.124,-1.548,-0.199
8/11/2017,-2.778,-0.585,-0.186,-0.109,-0.367,-1.531,-1.11,-1.488,-0.18
8/14/2017,-3.07,-0.626,-0.226,-0.126,-0.377,-1.715,-1.278,-1.597,-0.195
8/15/2017,-3.216,-0.631,-0.238,-0.157,-0.372,-1.818,-1.303,-1.712,-0.201
8/16/2017,-3.261,-0.637,-0.256,-0.139,-0.37,-1.859,-1.298,-1.763,-0.2
8/17/2017,-3.02,-0.628,-0.205,-0.112,-0.344,-1.731,-1.102,-1.723,-0.195
8/18/2017,-2.898,-0.618,-0.165,-0.107,-0.358,-1.65,-1.133,-1.577,-0.188
8/21/2017,-2.862,-0.614,-0.157,-0.098,-0.348,-1.645,-1.156,-1.519,-0.187
8/22/2017,-3.102,-0.626,-0.201,-0.111,-0.354,-1.81,-1.264,-1.631,-0.207
8/23/2017,-3.044,-0.601,-0.19,-0.087,-0.367,-1.799,-1.215,-1.63,-0.199
8/24/2017,-3.11,-0.614,-0.186,-0.1,-0.368,-1.842,-1.241,-1.648,-0.221
8/25/2017,-3.189,-0.616,-0.195,-0.094,-0.367,-1.917,-1.294,-1.674,-0.221
8/28/2017,-3.19,-0.614,-0.185,-0.088,-0.384,-1.919,-1.319,-1.652,-0.219
8/29/2017,-3.008,-0.604,-0.154,-0.081,-0.377,-1.792,-1.274,-1.518,-0.216
8/30/2017,-3.093,-0.614,-0.192,-0.087,-0.377,-1.823,-1.289,-1.583,-0.221
8/31/2017,-3.114,-0.597,-0.227,-0.078,-0.368,-1.844,-1.305,-1.602,-0.207
9/1/2017,-3.238,-0.61,-0.246,-0.094,-0.374,-1.914,-1.355,-1.666,-0.217
9/5/2017,-2.82,-0.586,-0.183,-0.037,-0.364,-1.65,-1.178,-1.446,-0.196
9/6/2017,-2.9,-0.6,-0.187,-0.055,-0.383,-1.675,-1.246,-1.452,-0.202
9/7/2017,-2.878,-0.586,-0.198,-0.02,-0.376,-1.698,-1.211,-1.466,-0.201
9/8/2017,-2.771,-0.585,-0.187,-0.015,-0.388,-1.596,-1.191,-1.378,-0.202
9/11/2017,-3.162,-0.607,-0.256,-0.063,-0.393,-1.843,-1.325,-1.615,-0.222
9/12/2017,-3.304,-0.621,-0.292,-0.096,-0.387,-1.908,-1.341,-1.736,-0.227
9/13/2017,-3.343,-0.63,-0.296,-0.1,-0.385,-1.932,-1.348,-1.76,-0.235
9/14/2017,-3.354,-0.633,-0.289,-0.098,-0.384,-1.95,-1.355,-1.765,-0.234
9/15/2017,-3.369,-0.64,-0.295,-0.119,-0.373,-1.942,-1.367,-1.762,-0.24
9/18/2017,-3.417,-0.659,-0.314,-0.142,-0.36,-1.942,-1.37,-1.791,-0.256
9/19/2017,-3.48,-0.662,-0.339,-0.145,-0.366,-1.968,-1.39,-1.831,-0.259
9/20/2017,-3.541,-0.676,-0.339,-0.153,-0.363,-2.01,-1.424,-1.848,-0.269
9/21/2017,-3.539,-0.669,-0.336,-0.166,-0.35,-2.018,-1.407,-1.869,-0.263
9/22/2017,-3.478,-0.669,-0.329,-0.148,-0.341,-1.991,-1.389,-1.83,-0.259
9/25/2017,-3.358,-0.656,-0.321,-0.116,-0.346,-1.919,-1.332,-1.799,-0.227
9/26/2017,-3.363,-0.675,-0.305,-0.13,-0.358,-1.895,-1.361,-1.782,-0.22
9/27/2017,-3.461,-0.679,-0.315,-0.167,-0.38,-1.92,-1.411,-1.824,-0.226
9/28/2017,-3.495,-0.691,-0.321,-0.161,-0.4,-1.922,-1.422,-1.855,-0.218
9/29/2017,-3.567,-0.71,-0.343,-0.166,-0.397,-1.951,-1.453,-1.869,-0.245
10/2/2017,-3.455,-0.708,-0.228,-0.167,-0.385,-1.967,-1.393,-1.844,-0.218
10/3/2017,-3.545,-0.713,-0.259,-0.165,-0.391,-2.017,-1.411,-1.907,-0.227
10/4/2017,-3.52,-0.709,-0.264,-0.16,-0.396,-1.991,-1.418,-1.87,-0.232
10/5/2017,-3.592,-0.715,-0.277,-0.163,-0.399,-2.038,-1.443,-1.914,-0.235
10/6/2017,-3.546,-0.715,-0.27,-0.16,-0.395,-2.006,-1.427,-1.89,-0.229
10/9/2017,-3.49,-0.719,-0.265,-0.155,-0.394,-1.957,-1.398,-1.867,-0.225
10/10/2017,-3.471,-0.716,-0.286,-0.152,-0.395,-1.922,-1.417,-1.823,-0.231
10/11/2017,-3.525,-0.72,-0.296,-0.155,-0.411,-1.943,-1.434,-1.855,-0.236
10/12/2017,-3.526,-0.729,-0.298,-0.139,-0.405,-1.955,-1.414,-1.875,-0.237
10/13/2017,-3.506,-0.705,-0.322,-0.108,-0.406,-1.965,-1.415,-1.86,-0.231
10/16/2017,-3.533,-0.732,-0.331,-0.112,-0.406,-1.952,-1.429,-1.862,-0.242
10/17/2017,-3.573,-0.737,-0.325,-0.111,-0.424,-1.976,-1.43,-1.904,-0.239
10/18/2017,-3.695,-0.752,-0.333,-0.141,-0.433,-2.036,-1.463,-1.986,-0.246
10/19/2017,-3.587,-0.749,-0.316,-0.124,-0.429,-1.969,-1.439,-1.915,-0.233
10/20/2017,-3.64,-0.764,-0.332,-0.164,-0.44,-1.94,-1.474,-1.922,-0.244
10/23/2017,-3.619,-0.768,-0.336,-0.15,-0.442,-1.923,-1.424,-1.957,-0.238
10/24/2017,-3.63,-0.779,-0.335,-0.181,-0.437,-1.898,-1.441,-1.954,-0.235
10/25/2017,-3.583,-0.776,-0.303,-0.181,-0.441,-1.882,-1.43,-1.902,-0.251
10/26/2017,-3.618,-0.773,-0.32,-0.17,-0.441,-1.914,-1.41,-1.963,-0.245
10/27/2017,-3.711,-0.769,-0.367,-0.14,-0.424,-2.011,-1.468,-2.004,-0.239
10/30/2017,-3.704,-0.756,-0.362,-0.123,-0.447,-2.016,-1.452,-2.01,-0.242
10/31/2017,-3.802,-0.75,-0.368,-0.133,-0.469,-2.082,-1.503,-2.059,-0.24
11/1/2017,-3.893,-0.755,-0.411,-0.138,-0.482,-2.107,-1.54,-2.098,-0.255
11/2/2017,-3.868,-0.747,-0.406,-0.131,-0.487,-2.097,-1.544,-2.076,-0.248
11/3/2017,-3.928,-0.738,-0.415,-0.125,-0.5,-2.15,-1.595,-2.097,-0.236
11/6/2017,-3.908,-0.727,-0.421,-0.107,-0.505,-2.148,-1.585,-2.098,-0.225
11/7/2017,-3.918,-0.705,-0.438,-0.11,-0.504,-2.161,-1.584,-2.105,-0.229
11/8/2017,-3.898,-0.691,-0.434,-0.11,-0.518,-2.145,-1.603,-2.071,-0.224
11/9/2017,-3.65,-0.668,-0.398,-0.118,-0.51,-1.956,-1.537,-1.892,-0.221
11/10/2017,-3.624,-0.678,-0.369,-0.143,-0.507,-1.927,-1.512,-1.892,-0.22
11/13/2017,-3.58,-0.678,-0.331,-0.144,-0.488,-1.939,-1.509,-1.854,-0.217
11/14/2017,-3.536,-0.658,-0.308,-0.136,-0.513,-1.921,-1.505,-1.824,-0.207
11/15/2017,-3.343,-0.624,-0.257,-0.112,-0.527,-1.823,-1.416,-1.73,-0.197
11/16/2017,-3.519,-0.649,-0.319,-0.125,-0.51,-1.916,-1.513,-1.791,-0.215
11/17/2017,-3.488,-0.655,-0.315,-0.098,-0.522,-1.898,-1.515,-1.753,-0.22
11/20/2017,-3.575,-0.666,-0.319,-0.112,-0.516,-1.962,-1.546,-1.8,-0.229
11/21/2017,-3.718,-0.675,-0.359,-0.104,-0.522,-2.058,-1.601,-1.881,-0.236
11/22/2017,-3.674,-0.668,-0.363,-0.08,-0.509,-2.054,-1.591,-1.848,-0.235
11/24/2017,-3.703,-0.682,-0.36,-0.098,-0.497,-2.066,-1.6,-1.866,-0.237
11/27/2017,-3.641,-0.683,-0.337,-0.081,-0.485,-2.055,-1.574,-1.837,-0.23
11/28/2017,-3.707,-0.686,-0.372,-0.083,-0.49,-2.076,-1.613,-1.857,-0.237
11/29/2017,-3.707,-0.697,-0.385,-0.118,-0.478,-2.029,-1.601,-1.87,-0.236
11/30/2017,-3.685,-0.692,-0.372,-0.134,-0.481,-2.006,-1.579,-1.88,-0.226
12/1/2017,-3.567,-0.689,-0.369,-0.103,-0.485,-1.921,-1.531,-1.809,-0.227
12/4/2017,-3.648,-0.701,-0.38,-0.117,-0.484,-1.966,-1.534,-1.884,-0.23
12/5/2017,-3.665,-0.701,-0.355,-0.112,-0.474,-2.023,-1.55,-1.881,-0.234
12/6/2017,-3.563,-0.686,-0.312,-0.098,-0.458,-2.009,-1.54,-1.8,-0.223
12/7/2017,-3.667,-0.687,-0.336,-0.119,-0.44,-2.085,-1.558,-1.885,-0.224
12/8/2017,-3.787,-0.686,-0.391,-0.129,-0.436,-2.145,-1.574,-1.986,-0.227
12/11/2017,-3.835,-0.691,-0.411,-0.132,-0.427,-2.174,-1.605,-2.001,-0.229
12/12/2017,-3.862,-0.698,-0.414,-0.136,-0.428,-2.186,-1.603,-2.04,-0.219
12/13/2017,-3.781,-0.684,-0.403,-0.111,-0.39,-2.193,-1.554,-2.014,-0.213
12/14/2017,-3.756,-0.686,-0.379,-0.111,-0.383,-2.197,-1.532,-2.007,-0.217
12/15/2017,-3.789,-0.7,-0.385,-0.106,-0.362,-2.236,-1.565,-2.007,-0.217
12/18/2017,-3.905,-0.702,-0.454,-0.116,-0.357,-2.276,-1.585,-2.091,-0.229
12/19/2017,-3.902,-0.713,-0.434,-0.154,-0.363,-2.238,-1.573,-2.088,-0.241
12/20/2017,-3.871,-0.728,-0.417,-0.176,-0.358,-2.192,-1.564,-2.063,-0.244
12/21/2017,-3.855,-0.719,-0.431,-0.174,-0.321,-2.21,-1.542,-2.07,-0.243
12/22/2017,-3.836,-0.722,-0.432,-0.17,-0.304,-2.208,-1.503,-2.087,-0.246
12/26/2017,-3.769,-0.72,-0.42,-0.166,-0.312,-2.151,-1.496,-2.039,-0.234
12/27/2017,-3.823,-0.718,-0.431,-0.147,-0.402,-2.125,-1.549,-2.043,-0.231
12/28/2017,-3.813,-0.722,-0.425,-0.154,-0.404,-2.108,-1.566,-2.006,-0.241
12/29/2017,-3.73,-0.725,-0.409,-0.149,-0.383,-2.064,-1.509,-1.984,-0.237
1/2/2018,-3.717,-0.724,-0.336,-0.162,-0.403,-2.092,-1.565,-1.93,-0.222
1/3/2018,-3.835,-0.734,-0.362,-0.155,-0.408,-2.176,-1.622,-1.981,-0.232
1/4/2018,-3.935,-0.753,-0.385,-0.158,-0.401,-2.238,-1.645,-2.05,-0.24
1/5/2018,-4.059,-0.766,-0.435,-0.169,-0.395,-2.294,-1.691,-2.108,-0.26
1/8/2018,-4.093,-0.772,-0.445,-0.163,-0.394,-2.319,-1.697,-2.13,-0.266
1/9/2018,-4.102,-0.786,-0.46,-0.18,-0.394,-2.282,-1.708,-2.121,-0.273
1/10/2018,-4.059,-0.782,-0.44,-0.179,-0.397,-2.261,-1.687,-2.107,-0.265
1/11/2018,-4.124,-0.775,-0.444,-0.184,-0.412,-2.309,-1.711,-2.141,-0.272
1/12/2018,-4.181,-0.794,-0.469,-0.187,-0.421,-2.31,-1.731,-2.162,-0.288
1/16/2018,-4.096,-0.806,-0.475,-0.177,-0.395,-2.243,-1.661,-2.144,-0.291
1/17/2018,-4.076,-0.809,-0.49,-0.204,-0.388,-2.185,-1.684,-2.092,-0.3
1/18/2018,-4.014,-0.81,-0.485,-0.21,-0.372,-2.137,-1.647,-2.063,-0.304
1/19/2018,-4.035,-0.808,-0.509,-0.208,-0.376,-2.134,-1.672,-2.06,-0.303
1/22/2018,-4.091,-0.819,-0.536,-0.209,-0.385,-2.142,-1.703,-2.078,-0.31
1/23/2018,-4.103,-0.818,-0.569,-0.19,-0.394,-2.132,-1.709,-2.084,-0.31
1/24/2018,-4.037,-0.826,-0.545,-0.189,-0.412,-2.065,-1.696,-2.026,-0.315
1/25/2018,-3.974,-0.829,-0.52,-0.191,-0.398,-2.036,-1.68,-1.967,-0.327
1/26/2018,-4.032,-0.847,-0.56,-0.193,-0.388,-2.044,-1.715,-1.975,-0.342
1/29/2018,-3.896,-0.843,-0.539,-0.221,-0.383,-1.91,-1.582,-1.982,-0.332
1/30/2018,-3.71,-0.84,-0.455,-0.222,-0.395,-1.798,-1.537,-1.854,-0.319
1/31/2018,-3.797,-0.85,-0.443,-0.229,-0.408,-1.867,-1.599,-1.866,-0.332
2/1/2018,-3.802,-0.851,-0.447,-0.259,-0.408,-1.837,-1.608,-1.863,-0.331
2/2/2018,-3.481,-0.846,-0.338,-0.291,-0.387,-1.619,-1.381,-1.778,-0.322
2/5/2018,-2.353,-0.796,-0.145,-0.231,-0.359,-0.822,-0.514,-1.566,-0.273
2/6/2018,-1.997,-0.778,-0.046,-0.252,-0.393,-0.528,-0.801,-0.937,-0.259
2/7/2018,-2.371,-0.815,-0.073,-0.261,-0.414,-0.808,-0.916,-1.189,-0.266
2/8/2018,-1.735,-0.782,0.047,-0.251,-0.387,-0.362,-0.547,-0.945,-0.243
2/9/2018,-1.427,-0.712,0.094,-0.251,-0.353,-0.205,-0.632,-0.604,-0.191
2/12/2018,-1.851,-0.731,0.024,-0.253,-0.343,-0.548,-0.817,-0.826,-0.208
2/13/2018,-1.986,-0.701,0.032,-0.234,-0.37,-0.713,-0.864,-0.913,-0.209
2/14/2018,-2.361,-0.72,-0.029,-0.237,-0.337,-1.038,-1.062,-1.075,-0.224
2/15/2018,-2.567,-0.743,-0.104,-0.23,-0.33,-1.16,-1.105,-1.218,-0.244
